Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	Unknown
11101	???	KNIGHT	MONSTER	RANGE	50	100		AGGR,NOATTSHINSU	1		STUN,SLOW,CURSE,TERROR	0	0	0	50	37	25	12	168	196	4000	5	10	0	0	2000	70	110	150	100	2000	600	0	0	0	0	0	0	0	5	5	5	3	0	0	-3	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11102	???	KNIGHT	MONSTER	MELEE	50	100		AGGR,NOATTJINNO	1		STUN,SLOW,CURSE,TERROR	0	0	0	52	39	26	13	110	139	5000	3	5	0	0	2000	70	110	170	100	2000	150	0	0	0	0	0	0	3	0	-3	-3	-5	-10	-10	5	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11103	???	KNIGHT	MONSTER	RANGE	50	100		AGGR,NOATTJINNO	1		STUN,SLOW,CURSE,TERROR	0	0	0	53	40	27	13	168	196	4000	5	10	0	0	2000	70	110	150	100	2000	600	0	0	0	0	0	0	0	5	5	5	3	0	0	-3	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11104	???	KNIGHT	MONSTER	MELEE	50	100		AGGR,NOATTCHUNJO	1		STUN,SLOW,CURSE,TERROR	0	0	0	55	41	27	14	110	139	5000	3	5	0	0	2000	70	110	160	100	2000	150	0	0	0	0	0	0	3	0	-3	-3	-5	-10	-10	5	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11105	???	KNIGHT	MONSTER	RANGE	50	100		AGGR,NOATTCHUNJO	1		STUN,SLOW,CURSE,TERROR	0	0	0	52	39	26	13	168	196	4000	5	10	0	0	2000	70	100	100	100	2000	600	0	0	0	0	0	0	0	5	5	5	3	0	0	-3	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11106	???	KNIGHT	MONSTER	MELEE	70	100		AGGR,NOATTSHINSU	3		STUN,SLOW,CURSE,TERROR	0	0	0	47	35	24	12	184	231	13000	3	5	0	0	2000	90	110	170	100	2000	150	0	0	0	0	1	1	3	0	-5	-5	-8	-12	-12	8	0	0	0	0	0	0		0.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11107	???	KNIGHT	MONSTER	RANGE	70	100		AGGR,NOATTSHINSU	3		STUN,SLOW,CURSE,TERROR	0	0	0	50	37	25	12	280	327	8000	5	10	0	0	2000	90	110	150	100	2000	600	0	0	0	0	1	0	3	5	5	5	3	0	0	-10	0	0	0	0	0	0		0.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11108	???	KNIGHT	MONSTER	MELEE	70	100		AGGR,NOATTJINNO	3		STUN,SLOW,CURSE,TERROR	0	0	0	52	39	26	13	184	231	13000	3	5	0	0	2000	90	110	170	100	2000	150	0	0	0	0	1	1	3	0	-5	-5	-8	-12	-12	8	0	0	0	0	0	0		0.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11109	???	KNIGHT	MONSTER	RANGE	70	100		AGGR,NOATTJINNO	3		STUN,SLOW,CURSE,TERROR	0	0	0	53	40	27	13	280	327	8000	5	10	0	0	2000	90	110	150	100	2000	600	0	0	0	0	1	0	3	5	5	5	3	0	0	-10	0	0	0	0	0	0		0.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11110	???	KNIGHT	MONSTER	MELEE	70	100		AGGR,NOATTCHUNJO	3		STUN,SLOW,CURSE,TERROR	0	0	0	55	41	27	14	184	231	13000	3	5	0	0	2000	90	110	160	100	2000	150	0	0	0	0	1	1	3	0	-5	-5	-8	-12	-12	8	0	0	0	0	0	0		0.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11111	???	KNIGHT	MONSTER	RANGE	70	100		AGGR,NOATTCHUNJO	3		STUN,SLOW,CURSE,TERROR	0	0	0	52	39	26	13	280	327	8000	5	10	0	0	2000	90	100	100	100	2000	600	0	0	0	0	1	0	3	5	5	5	3	0	0	-10	0	0	0	0	0	0		0.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11112	???	KNIGHT	MONSTER	MELEE	90	100		AGGR,NOATTSHINSU	5		STUN,SLOW,CURSE,TERROR	0	0	0	99	99	99	30	263	331	30000	3	5	0	0	2000	120	110	170	100	2000	150	0	0	0	1	0	3	5	0	-10	-10	-15	-20	-20	10	0	0	0	0	0	0		0.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11113	???	KNIGHT	MONSTER	RANGE	90	100		AGGR,NOATTSHINSU	5		STUN,SLOW,CURSE,TERROR	0	0	0	99	99	99	30	400	468	20000	5	10	0	0	2000	120	110	150	100	2000	600	0	0	0	1	0	0	5	5	5	5	5	0	0	-15	0	0	0	0	0	0		0.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11114	???	KNIGHT	MONSTER	MELEE	90	100		AGGR,NOATTJINNO	5		STUN,SLOW,CURSE,TERROR	0	0	0	99	99	99	30	263	331	30000	3	5	0	0	2000	120	110	170	100	2000	150	0	0	0	1	0	3	5	0	-10	-10	-15	-20	-20	10	0	0	0	0	0	0		0.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11115	???	KNIGHT	MONSTER	RANGE	90	100		AGGR,NOATTJINNO	5		STUN,SLOW,CURSE,TERROR	0	0	0	99	99	99	30	400	468	20000	5	10	0	0	2000	120	110	150	100	2000	600	0	0	0	1	0	0	5	5	5	5	5	0	0	-15	0	0	0	0	0	0		0.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11116	???	KNIGHT	MONSTER	MELEE	90	100		AGGR,NOATTCHUNJO	5		STUN,SLOW,CURSE,TERROR	0	0	0	99	99	99	30	263	331	30000	3	5	0	0	2000	120	110	160	100	2000	150	0	0	0	1	0	3	5	0	-10	-10	-15	-20	-20	10	0	0	0	0	0	0		0.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11117	???	KNIGHT	MONSTER	RANGE	90	100		AGGR,NOATTCHUNJO	5		STUN,SLOW,CURSE,TERROR	0	0	0	99	99	99	30	400	468	20000	5	10	0	0	2000	120	100	100	100	2000	600	0	0	0	1	0	0	5	5	5	5	5	0	0	-15	0	0	0	0	0	0		0.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11505	?????	KNIGHT	MONSTER	RANGE	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	90	0	0	0	500000	3	1	0	0	802	109	100	100	0	2000	150	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11506	??	KNIGHT	MONSTER	MELEE	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	90	0	0	0	6000000	10	1	0	0	100000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11507	??	KNIGHT	MONSTER	MELEE	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	90	0	0	0	3000000	10	3	0	0	100000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11508	??	KNIGHT	MONSTER	MELEE	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	90	0	0	0	6000000	20	1	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11509	??	KNIGHT	MONSTER	MELEE	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	90	0	0	0	3000000	20	3	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11510	??	KNIGHT	MONSTER	MELEE	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	90	0	0	0	3000000	20	1	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12000	???	PAWN	NPC	SPECIAL	100	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	6938	3	1	0	0	802	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13000	???	KING	DOOR	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13001	??	KING	DOOR	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14000	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14001	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14002	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14003	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14004	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14005	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14006	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14007	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14008	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14009	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14010	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14011	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14012	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14013	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14014	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14015	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14016	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14017	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14018	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14019	??	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14020	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14021	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14022	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14023	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14024	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14025	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14026	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14027	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14028	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14029	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14030	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14031	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14032	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14033	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14034	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14035	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14036	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14037	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14038	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14039	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14040	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14041	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14042	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14043	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14044	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14045	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14046	???	KING	BUILDING	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
